Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Greece,GRC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,67.3913,72.02073,77.94872,80.10204,79.08163,76.84729,77.45098,75.98039,77.66991,76.21359,74.64115,72.2488,68.24644,68.72038,72.98578,63.94231,66.82692,59.13462,62.98077,64.42308
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,63.82979,73.93617,75.13228,76.71957,61.30653,62.62136,63.59223,65.21739,62.31884,54.32692,37.91469,40.75829,41.70616,39.33649,40.28436,40.47619,38.57143,41.42857,41.90476,50
Greece,GRC,Government Effectiveness: Percentile Rank,GE.PER.RNK,77.59563,77.72021,74.35897,77.55102,76.53061,76.84729,73.03922,71.70731,71.84466,71.84466,71.29186,69.37799,68.24644,63.03318,67.77251,69.23077,64.42308,62.5,66.34615,65.86539
Greece,GRC,Control of Corruption: Percentile Rank,CC.PER.RNK,64.51613,78.35052,75.12691,71.21212,70.20202,71.70731,65.36585,68.29269,64.56311,61.16505,59.80861,56.66667,55.45024,52.60664,57.8199,53.36538,55.28846,55.28846,52.88462,55.76923
Greenland,GRL,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,..,..,..,..,90.99526,91.46919,91.54929,91.54929,91.54929,92.11823,91.62562,92.11823,92.61084,91.62562
Greenland,GRL,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,..,..,..,..,93.83886,93.83886,95.30516,93.89671,93.42723,91.82692,92.30769,94.23077,94.71154,94.23077
Greenland,GRL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,88.03828,88.03828,88.15166,90.04739,90.04739,89.90385,89.90385,87.98077,88.46154,89.90385
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,99.52607,100,100,100,100,100,100,100,100,100
Greenland,GRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,..,81.81818,80.86124,80.56872,79.62085,78.19905,75.96154,75.96154,75.48077,76.92308,76.92308
Greenland,GRL,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,84.689,85.2381,85.30806,84.83412,84.36019,84.13461,84.13461,83.65385,84.13461,84.13461
Grenada,GRD,Voice and Accountability: Percentile Rank,VA.PER.RNK,66,68.65672,69.15423,70.64677,71.14428,65.86539,64.42308,70.67308,71.63461,72.11539,71.09005,71.56398,71.3615,70.42254,70.89202,73.39902,72.4138,72.4138,71.92118,65.51724
Grenada,GRD,Rule of Law: Percentile Rank,RL.PER.RNK,62.81407,68,64.85149,64.35644,64.85149,60.28708,60.28708,59.33014,58.85167,57.21154,59.71564,58.29384,59.62441,58.68545,57.74648,50.48077,61.05769,72.11539,66.34615,62.5
Grenada,GRD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,68.47826,67.35751,67.69231,66.32653,67.34694,61.57635,61.76471,65.19608,65.04855,60.67961,61.24402,62.67942,58.76777,59.24171,60.18958,58.65385,55.28846,56.25,53.84615,40.38462
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,77.12766,79.78723,80.95238,78.83598,76.38191,76.69903,58.25243,57.00483,57.48792,57.69231,58.29384,63.50711,59.24171,62.55924,61.13744,72.38095,71.90476,88.57143,85.71429,85.2381
Grenada,GRD,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.86339,69.43005,67.69231,68.36735,65.81633,64.53202,63.72549,63.90244,62.62136,61.16505,61.72249,61.24402,62.08531,62.08531,61.61137,49.03846,47.59615,46.15385,46.63462,43.75
Grenada,GRD,Control of Corruption: Percentile Rank,CC.PER.RNK,80.10753,76.80412,72.08121,77.27273,76.26263,73.17073,73.17073,73.65854,69.90292,65.53398,68.89952,70,69.19431,69.19431,67.77251,62.98077,68.75,69.71154,67.30769,66.82692
Guam,GUM,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,67.78846,70.67308,65.38461,78.36539,79.32692,77.25118,70.61611,70.89202,73.23943,72.30047,..,..,..,..,..
Guam,GUM,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,83.25359,85.64594,85.64594,85.16747,85.09615,85.30806,84.83412,84.97652,85.44601,85.44601,87.5,87.98077,84.61539,88.46154,87.98077
Guam,GUM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,73.39902,68.13725,69.60784,70.38835,70.87379,72.2488,73.68421,72.98578,72.03792,71.09005,57.69231,58.65385,58.65385,58.17308,58.17308
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,67.47573,68.4466,68.11594,59.90338,59.61538,59.71564,59.71564,70.61611,72.03792,71.09005,70.95238,72.38095,69.04762,70.47619,67.14286
Guam,GUM,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,67.98029,62.2549,62.92683,62.13592,62.62136,55.98086,54.54546,54.02843,54.50237,54.50237,70.19231,70.19231,64.42308,65.38461,63.46154
Guam,GUM,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,66.82927,77.56097,76.58537,76.69903,77.18446,77.03349,77.14286,75.82938,76.30331,76.77725,87.01923,87.01923,87.5,86.53846,86.53846
Guatemala,GTM,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.5,43.78109,40.79602,40.29851,34.32836,38.46154,37.5,41.34615,41.82692,41.34615,39.81042,36.49289,36.61972,35.68075,36.15023,36.94581,35.96059,36.94581,36.94581,35.46798
Guatemala,GTM,Rule of Law: Percentile Rank,RL.PER.RNK,16.58291,17,24.25743,17.32673,15.34653,16.26794,15.78947,12.91866,12.91866,12.5,16.11374,17.53555,15.49296,15.02347,13.61502,15.38461,16.34615,14.90385,12.98077,13.46154
Guatemala,GTM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,39.67391,55.95855,45.64103,48.46939,42.85714,48.27586,37.7451,46.07843,48.05825,50.48544,48.32536,48.32536,49.2891,46.91943,45.97157,47.11538,47.11538,47.11538,41.82692,45.67308
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.55319,24.46808,22.75132,21.16402,24.62312,21.84466,22.3301,24.63768,21.73913,22.11539,18.95735,20.85308,23.22275,25.11848,23.69668,23.80952,22.85714,25.23809,23.80952,27.14286
Guatemala,GTM,Government Effectiveness: Percentile Rank,GE.PER.RNK,37.15847,39.37824,35.89743,37.2449,36.22449,24.63054,27.45098,33.17073,33.00971,35.43689,27.27273,28.70813,27.48815,26.06635,28.43602,23.55769,24.51923,30.76923,26.92308,23.55769
Guatemala,GTM,Control of Corruption: Percentile Rank,CC.PER.RNK,23.65591,23.19588,27.91878,32.32323,25.25253,30.73171,30.73171,22.43902,26.21359,30.58252,35.88517,35.71429,36.49289,29.38389,32.22749,27.40385,25,24.03846,24.03846,22.11539
Guinea,GIN,Voice and Accountability: Percentile Rank,VA.PER.RNK,13.5,14.92537,14.92537,12.43781,12.93532,12.5,13.94231,12.98077,9.615385,9.134615,10.90047,22.27488,23.94366,17.84038,18.30986,24.13793,24.13793,25.12315,25.61576,26.10837
Guinea,GIN,Rule of Law: Percentile Rank,RL.PER.RNK,6.532663,11,6.930693,16.83168,14.35644,10.04785,7.655502,6.220096,5.263158,3.846154,2.843602,4.265403,4.225352,4.694836,6.57277,6.25,10.09615,9.134615,9.134615,9.134615
Guinea,GIN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,22.28261,27.46114,25.64103,16.83673,17.85714,17.24138,15.19608,10.29412,10.19417,9.708738,11.96172,13.8756,17.06161,16.58768,16.11374,13.94231,20.19231,19.23077,17.78846,21.63461
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,13.29787,27.12766,4.232804,11.64021,23.61809,17.47573,16.01942,3.381643,1.932367,2.403846,2.843602,4.739336,9.952606,11.37441,11.84834,14.28571,32.85714,31.42857,21.42857,16.66667
Guinea,GIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.836065,22.27979,20,16.32653,25,18.2266,14.21569,6.829268,8.737864,10.67961,14.35407,12.44019,12.79621,9.00474,11.84834,10.57692,12.5,14.90385,13.94231,16.34615
Guinea,GIN,Control of Corruption: Percentile Rank,CC.PER.RNK,18.27957,17.01031,17.7665,29.79798,22.72727,18.04878,14.63415,11.21951,6.796116,7.281553,13.39713,8.095238,13.27014,15.16588,13.74408,13.46154,14.42308,15.86539,14.42308,13.94231
Guinea-Bissau,GNB,Voice and Accountability: Percentile Rank,VA.PER.RNK,18,20.39801,29.85075,29.35323,19.40298,23.07692,33.17308,29.32692,27.40385,27.88461,27.48815,26.54029,25.35211,10.79812,11.26761,24.63054,26.60098,26.10837,24.63054,29.06404
Guinea-Bissau,GNB,Rule of Law: Percentile Rank,RL.PER.RNK,2.512563,1.5,8.910892,11.38614,12.87129,12.44019,9.569378,10.04785,7.655502,6.25,5.21327,6.635071,7.042253,2.347418,1.877934,7.211538,6.730769,6.730769,6.730769,8.653846
Guinea-Bissau,GNB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,22.82609,9.84456,12.30769,18.87755,20.40816,14.28571,13.72549,17.64706,15.04854,10.67961,10.04785,11.96172,11.84834,10.42654,9.00474,10.09615,9.615385,8.653846,11.05769,9.615385
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,8.510638,5.319149,33.86243,24.33862,29.64824,32.03883,28.64078,30.43478,28.98551,23.07692,24.17062,25.11848,22.74882,18.00948,19.43128,22.85714,27.14286,28.57143,28.57143,21.90476
Guinea-Bissau,GNB,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.918033,6.735751,12.30769,10.71429,8.163265,4.926108,6.372549,13.17073,15.04854,14.56311,13.8756,13.8756,15.16588,9.952606,6.161138,3.846154,3.846154,3.846154,2.884615,7.211538
Guinea-Bissau,GNB,Control of Corruption: Percentile Rank,CC.PER.RNK,8.064516,8.247422,12.18274,14.14141,9.59596,9.756098,12.68293,13.17073,7.76699,8.737864,8.133971,11.90476,11.84834,6.161138,4.739336,2.884615,2.403846,2.884615,2.884615,3.365385
Guyana,GUY,Voice and Accountability: Percentile Rank,VA.PER.RNK,58,61.19403,62.68657,64.17911,61.69154,51.92308,41.82692,50.48077,50.96154,51.44231,52.1327,50.23697,50.23474,49.76526,49.76526,52.21675,53.20197,54.6798,55.66502,56.65025
Guyana,GUY,Rule of Law: Percentile Rank,RL.PER.RNK,44.72362,42,37.62376,37.62376,33.16832,33.97129,31.57895,34.92823,40.19139,35.09615,36.01896,38.86256,37.55869,38.49765,38.02817,31.73077,34.13462,42.78846,42.78846,41.82692
Guyana,GUY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,48.91304,54.92228,44.61538,41.32653,44.38776,40.39409,36.27451,28.92157,27.6699,31.5534,29.66507,31.10048,27.96209,29.38389,30.80569,32.21154,32.69231,36.53846,37.5,32.21154
Guyana,GUY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.76596,51.59575,30.68783,27.51323,30.65327,27.18447,33.00971,25.12077,26.57005,25,24.64455,30.33175,32.22749,30.33175,30.33175,40.95238,41.42857,45.71429,45.23809,40.95238
Guyana,GUY,Government Effectiveness: Percentile Rank,GE.PER.RNK,42.62295,56.99482,49.23077,48.46939,53.57143,52.70936,37.2549,44.87805,52.91262,48.05825,49.2823,49.76077,53.08057,50.7109,48.81517,44.71154,42.30769,41.82692,41.34615,41.82692
Guyana,GUY,Control of Corruption: Percentile Rank,CC.PER.RNK,52.68817,44.84536,41.11675,41.41414,42.42424,38.53659,36.09756,34.14634,33.00971,34.95146,34.92823,34.28571,32.22749,26.06635,29.85782,26.92308,31.25,44.23077,37.5,46.63462
Haiti,HTI,Voice and Accountability: Percentile Rank,VA.PER.RNK,27,32.33831,27.8607,13.93035,12.43781,9.615385,12.5,28.36539,30.28846,29.32692,29.85782,28.43602,26.76056,26.29108,26.76056,25.61576,25.12315,25.61576,26.10837,26.60098
Haiti,HTI,Rule of Law: Percentile Rank,RL.PER.RNK,8.040201,8,2.970297,0.990099,0.4950495,1.913876,2.392344,5.741627,6.698565,8.653846,6.635071,5.687204,5.164319,7.042253,7.981221,8.653846,9.134615,15.86539,12.5,15.86539
Haiti,HTI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.02174,20.20725,16.41026,15.30612,15.81633,6.896552,11.27451,20.58824,21.35922,22.3301,20.09569,16.74641,14.21801,20.37915,19.43128,12.98077,11.05769,8.173077,8.173077,8.653846
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,22.87234,18.08511,26.45503,14.28571,11.05528,3.883495,4.854369,10.62802,10.62802,10.57692,18.00948,18.00948,17.53555,21.32701,25.11848,24.28572,22.38095,20.95238,22.85714,23.33333
Haiti,HTI,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.30055,7.772021,5.128205,2.55102,2.55102,0.9852217,7.352941,7.804878,6.310679,6.796116,3.349282,2.392344,2.369668,1.421801,2.369668,0.9615384,0.9615384,0.9615384,0.9615384,1.442308
Haiti,HTI,Control of Corruption: Percentile Rank,CC.PER.RNK,9.139785,8.762887,6.091371,0,0,2.926829,4.390244,6.829268,6.310679,6.796116,12.91866,10,7.109005,9.00474,11.84834,9.134615,10.09615,7.692307,10.09615,9.615385
Honduras,HND,Voice and Accountability: Percentile Rank,VA.PER.RNK,43,48.25871,49.25373,44.27861,42.78607,37.98077,37.98077,42.30769,40.38462,37.5,30.33175,31.75356,31.92488,33.33333,31.4554,33.99015,31.52709,32.51231,32.51231,31.52709
Honduras,HND,Rule of Law: Percentile Rank,RL.PER.RNK,21.10553,20,19.80198,23.76238,19.80198,25.83732,26.79426,16.26794,19.61723,18.26923,18.95735,21.80095,18.77934,11.73709,11.73709,16.34615,16.82692,11.05769,14.42308,16.34615
Honduras,HND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,24.45652,48.70466,37.94872,38.77551,33.67347,41.87192,27.45098,34.80392,44.17476,45.14563,43.54067,45.45454,48.81517,45.97157,46.91943,37.5,38.94231,30.76923,35.09615,34.61538
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,30.31915,45.74468,41.26984,38.09524,33.66834,31.06796,27.18447,26.08696,29.95169,28.36539,33.17535,28.43602,34.12322,36.49289,31.75356,28.09524,29.04762,30.47619,26.66667,26.66667
Honduras,HND,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.40437,31.08808,34.35897,31.63265,29.08163,30.04926,30.39216,30.73171,33.49514,32.52427,28.22967,31.57895,37.44076,27.48815,25.59242,21.15385,20.19231,23.07692,34.13462,27.88461
Honduras,HND,Control of Corruption: Percentile Rank,CC.PER.RNK,14.51613,19.07216,17.25888,17.67677,17.17172,20,22.43902,20.97561,22.3301,18.4466,19.61723,19.52381,21.32701,17.53555,18.00948,23.55769,32.69231,29.80769,25.48077,29.32692
"Hong Kong SAR, China",HKG,Voice and Accountability: Percentile Rank,VA.PER.RNK,62,46.76617,51.74129,54.22886,62.68657,65.38461,67.30769,61.53846,60.09615,59.13462,60.66351,63.50711,65.7277,66.66666,69.95305,65.51724,64.53202,58.12808,60.59113,62.06897
"Hong Kong SAR, China",HKG,Rule of Law: Percentile Rank,RL.PER.RNK,69.84924,82.5,74.75247,87.12872,91.58416,92.82297,92.82297,90.90909,90.90909,90.38461,90.99526,90.99526,90.61033,90.61033,91.07981,94.23077,95.19231,93.26923,93.75,95.19231
"Hong Kong SAR, China",HKG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.73913,97.92746,96.41026,95.91837,100,100,100,100,100,100,98.56459,100,96.20853,99.52607,99.52607,99.51923,99.51923,99.51923,100,100
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.02128,70.21277,79.89418,78.30688,79.8995,89.80582,95.63107,91.30434,90.33817,90.86539,83.88625,80.56872,77.25118,83.41232,75.82938,90.95238,88.09524,72.38095,75.2381,74.7619
"Hong Kong SAR, China",HKG,Government Effectiveness: Percentile Rank,GE.PER.RNK,83.60656,84.45596,87.69231,87.7551,90.81633,91.62562,91.66666,98.04878,97.08738,97.57281,95.21531,93.77991,93.83886,97.15639,95.26067,98.07692,99.03846,97.11539,97.59615,98.07692
"Hong Kong SAR, China",HKG,Control of Corruption: Percentile Rank,CC.PER.RNK,89.78494,86.59794,86.29442,91.91919,92.92929,94.14634,93.17073,93.65854,93.68932,94.17476,94.25837,94.7619,94.3128,93.36493,91.94313,92.30769,92.78846,91.82692,92.30769,92.30769
Hungary,HUN,Voice and Accountability: Percentile Rank,VA.PER.RNK,77,80.0995,85.07462,86.06965,87.06467,85.57692,86.53846,78.84615,80.76923,76.44231,74.88152,73.45972,73.23943,70.89202,70.42254,66.00985,66.50246,59.60591,58.12808,58.62069
Hungary,HUN,Rule of Law: Percentile Rank,RL.PER.RNK,79.39699,77.5,80.69307,80.69307,79.20792,77.51196,78.94736,82.77512,81.81818,81.25,72.51185,72.98578,72.76995,68.07512,67.60564,71.15385,66.34615,66.82692,70.19231,72.11539
Hungary,HUN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,75.54348,80.82902,83.07692,87.2449,82.14286,83.25123,79.41177,85.78432,85.92233,85.92233,81.81818,81.33971,80.56872,79.14692,77.72512,75.48077,74.51923,71.63461,73.07692,73.07692
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,79.25532,91.48936,78.30688,91.00529,86.43216,75.24272,80.09708,80.67633,71.98067,71.15385,63.98104,69.19431,70.14218,68.72038,70.61611,68.57143,70,67.14286,74.7619,73.33334
Hungary,HUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,78.68852,82.90156,82.05128,82.65306,81.12245,77.83251,74.5098,77.56097,74.75728,75.24272,72.72727,72.2488,72.03792,70.61611,70.61611,72.11539,70.67308,69.23077,70.19231,70.19231
Hungary,HUN,Control of Corruption: Percentile Rank,CC.PER.RNK,74.19355,77.83505,77.66498,74.24242,75.75758,75.60976,72.19512,74.14634,73.30097,70.87379,70.33493,68.57143,68.72038,67.29858,65.87678,60.57692,61.53846,60.57692,59.13462,59.61538
Iceland,ISL,Voice and Accountability: Percentile Rank,VA.PER.RNK,94,94.02985,94.52737,96.51741,98.50746,95.67308,95.67308,96.15385,96.15385,96.15385,95.7346,95.7346,95.30516,94.83568,94.83568,93.10345,93.59606,94.58128,94.08867,94.58128
Iceland,ISL,Rule of Law: Percentile Rank,RL.PER.RNK,93.46734,94,96.53465,98.0198,99.0099,98.56459,99.52153,98.08612,97.12919,97.59615,93.36493,93.36493,93.42723,92.48827,92.48827,90.86539,90.86539,90.38461,90.86539,93.26923
Iceland,ISL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,86.41304,90.67358,93.84615,91.83673,94.89796,94.08867,94.60784,93.13725,92.71844,87.86407,80.38277,78.4689,81.04266,82.46445,83.88625,87.01923,86.53846,86.53846,90.38461,90.38461
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.14893,95.21277,96.82539,98.9418,98.99497,98.54369,99.51456,99.51691,99.51691,94.23077,91.46919,85.30806,92.891,92.891,94.3128,94.28571,95.71429,96.19048,96.19048,96.66666
Iceland,ISL,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.17487,94.30052,97.94872,97.95918,98.97959,97.04433,99.01961,97.07317,95.63107,96.60194,93.30144,93.30144,92.891,90.04739,90.04739,90.86539,90.86539,89.90385,91.34615,91.34615
Iceland,ISL,Control of Corruption: Percentile Rank,CC.PER.RNK,93.01075,94.3299,98.47716,97.47475,98.48485,98.04878,99.51219,97.56097,97.57281,99.51456,95.69378,94.28571,94.78673,94.78673,95.7346,93.75,95.67308,95.19231,93.26923,93.75
India,IND,Voice and Accountability: Percentile Rank,VA.PER.RNK,64,61.69154,59.20398,61.19403,63.18408,61.53846,61.53846,59.13462,59.61538,60.09615,59.71564,60.18958,61.03286,61.03286,61.50235,60.09852,60.59113,61.57635,59.60591,60.09852
India,IND,Rule of Law: Percentile Rank,RL.PER.RNK,61.30653,64,62.37624,53.9604,58.91089,55.02392,56.9378,58.37321,56.45933,57.69231,54.9763,54.02843,52.58216,52.58216,53.05164,54.80769,55.76923,53.36538,52.88462,55.28846
India,IND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,26.08696,30.56995,44.10257,42.34694,42.34694,38.42365,45.09804,45.09804,42.23301,40.29126,41.62679,38.75598,40.75829,35.07109,35.07109,34.61538,39.90385,41.34615,42.30769,46.63462
India,IND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,19.14894,12.76596,17.46032,15.87302,9.045226,13.1068,17.47573,16.90821,13.52657,13.94231,10.42654,11.37441,10.90047,10.90047,12.32228,13.80952,17.14286,14.7619,18.09524,14.7619
India,IND,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.09836,55.44041,51.28205,53.06123,56.12245,52.21675,52.45098,53.65854,57.28156,54.85437,56.45933,56.9378,54.9763,48.81517,47.8673,45.19231,56.25,55.76923,56.73077,63.94231
India,IND,Control of Corruption: Percentile Rank,CC.PER.RNK,43.01075,48.45361,44.16244,35.85859,41.41414,40.97561,44.39024,46.82927,40.29126,44.17476,38.75598,38.57143,35.54502,36.96682,36.96682,41.82692,44.71154,47.59615,48.55769,49.51923
Indonesia,IDN,Voice and Accountability: Percentile Rank,VA.PER.RNK,20.5,17.41294,43.28358,41.79105,40.79602,40.38462,45.67308,45.19231,46.63462,47.11538,47.8673,48.34123,48.82629,52.58216,50.23474,51.72414,53.69458,51.72414,50.73891,52.21675
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,36.1809,25,28.71287,19.80198,22.27723,24.88038,23.92344,27.27273,29.66507,31.25,33.17535,31.27962,31.4554,34.2723,37.0892,42.78846,39.42308,40.38462,40.86538,42.78846
Indonesia,IDN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,52.71739,36.78756,42.05128,27.55102,20.91837,24.13793,27.94118,41.17647,41.26213,42.71844,39.23445,36.84211,39.33649,43.60189,46.4455,50,46.63462,50,51.92308,50.96154
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,13.82979,7.446808,2.645503,8.994709,3.015075,4.368932,7.281553,10.14493,13.04348,15.86539,21.32701,20.37915,20.85308,25.59242,28.43602,30,24.76191,32.38095,29.52381,27.61905
Indonesia,IDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,23.49727,26.943,46.15385,39.79592,38.77551,42.85714,38.23529,42.43903,45.63107,46.1165,46.41148,46.88995,46.4455,45.49763,47.39336,53.84615,45.19231,52.40385,54.80769,59.13462
